filename,page,text,page_count,url
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,23,"PS PY SorvAw-US/SIR HAN,
Department of State NHAN BISHAKA

TELEGRAM

f

LIMITED OFFICIAL USE 387
PAGE @1 JERUSA 21831 26180812

22
ACTION NEA 15

INFO SY @34FBI BlsCIAE BBs INR B7sRSC Bl»NSA B2el B3sSS 259GPM Bhs

NSC oGisxo) /@72 W
ot ewer wna ec eater wnawe 689317

R 260830Z NOV 68

FM AMCONSUL JERUSALEM
TO SECSTATE WASHDC 2957
INFO AMEMBASSY AMMAN
AMEMBASSY TEL AVIV

&P-P2-V/
(E3f —eyeomys

LIMITED OFFICIAL USE JERUSALEM 183]
INVESTIGATION OF ROBERT KENNEDY ASSASSINATION

Pg Pt OD
AMMAN 7593 —_ po ¢ q- J Jgk BRU “Ue
ASSUMING DEPT HAS NO OBJECTIONS, SENIOR CONGENOFF WILL SEEK
INTERVIEW BISHARA SIRHAN RE LOS ANGELES POLICE QUERY REFTEL ag
SOON AS POSSIBLE®

EXEMPT CAMPBELL

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,24,"LS 7-/ JORDAN-US STR HAN,

Department of State TELEGRAM

POSSIBLE DUPLICATE
LIMITED OFFICIAL USE 885

PAGE @1] AMMAN @7593 2512282

19
ACTION NEA {5

INFO SY S3eFBI Ole INR @7*CIAE OGsNSA B2sl B349SS 25sGPM B4eNSC 12

ARSR O1+BEC O1,/072 W
KE worn ec ercencorereren OO1474
AR 251030Z NOV 68

FM AMEMBASSY AMMAN

FO AMEMBASSY TEL AVIV
AMCONSUL JERUSALEM

INFO SECSTATE WASHDC 6812

LL5L PUM

LIMITED OFFICIAL USE AMMAN 7593
SUBJECT: INVESTIGATION OF’ ROBERT KENNEDY ASSASSINATION

le WE HAVE RECEIVED LETTER FROM ROBERT Ae HOUGHTONs DEPUTY
CHIEFs DEPT POLICE, LOS ANGELES» REQUESTING ASSISTANCE IN
INTERVIEWING BISHARA SALAMEH GHATTAS SIRMANs EL BATEHs
RAMALLAH (FATHER OF ACCUSED)+« LETTER STATES QUOTE WE WISH ~
FO ASCERTAIN HIS RESIDENCES» EMPLOYMENT(S) AND ACQUAINTANCES
DURING THE PERIOOS OF TIME THAT HE LIVED IN THE UNITED
STATESe THE DATES IN QUESTION ARE MAY 14s 19599 UNTIL: MAY 27%
1963, AND MAY 5s 1964s UNTIL’ MARCH !1s 1966° THIS INFORMATION
IS VERY PERTINET To OUR INVESTIGATION» AND AN EARLY REPLY
WOULD BE OF GREAT ASSISTANCE* UNQUOTE®

2@e OUR REPLY TO LETTER NOTES AREA IN QUESTION UNDER ISRAELI
OCCUPATION AND STATES REQUEST FORWARDED TO CONGEN JERUSALEM
AND EMBASSY TEL: AVIV FOR APPROPRIATE: ACTION AND REPLY THROUGH
SECSTATE®

SYMMES

LIMITED OFFICIAL’ USE
A?

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,25,"e - ' ,"" 4 A, ’ — roma
TRHia RESHARA
0 if AY

*° TELEGRAM

Departm Ort.

LIMITED OFFICIAL USE
PAGE @! LONDON 13547 161952z
82
ACTION NEA 15

f

; - (
INFO EUR 15,GPM @4sH B2sNSC_1BsCIAE @GeDODE BOrINR B7P B4oRSC Os o

USIA 12sNSA @2sSY O3aRSR O19/B76 W
eo ekses 125373

R 1617882 OCT 68 .
FM AMEMBASSY LONDON ~
TO SECSTATE WASHDC 6682
INFO AMEMBASSY AMMAN
AMEMBASSY KUWAIT
AMEMBASSY TEL AVIV
AMEMBASSY JIDDA
AMCONSUL JERUSALEM
AMCONSUL DHAHRAN

LIMITED OFFICIAL USE LONDON 13547
SUBJ: TRAVELS OF BISHARA SIRHAN

REF: AMMAN 68763 STATE 251743 NOTALe

le WE INFORMED FONOFF ARABIAN DEPT OF BISHARA SIRHAN'S PLANNED
TRAVEL IN GULF AREA LAST WEEK WHEN INFORMATION RECEIVED.

2° MCCARTHYs ARABIAN DEPTs HEADs, TOLD EMBOFF YESTERDAY THAT

FONOFF HAS RECEIVED NO RPT NO REPORTS OF ANY KIND RE
SIRHAN'S VISITe BRUCE

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,26,"See a ean RAN
SIRHAN BISHARA

Department 0 State TELEGRAM

LIMITED OFFICIAL USE 405
PAGE @1 DHAHRA 81169 03896592

16
ACTION NEA 15

INFO SS 2@54NSC 184CIA O4,NSA B2sINR O79P BG4seUSTA 12eH B2sl 93,SCA Q2,

NV MHYHO

VO O2+SY O3+JUS BAERSR O1,RSC BrEUR 15s/110 HW
waters cee e rece e eens O7411B
R @80625Z OCT 68
FM AMCONSUL DHAHRAN
TO SECSTATE WASHDC 893
INFO. AMEMBASSY AMMAN

LIMITED OFFICIAL USE DHAHRAN 1169

SO/8 /O/

“LL

REFt AMMAN 6876 ho, an
oe! ‘ fe

IF SIRHAN IS TO VISIT GULF STATES BRITISH POL AGENTS MAY

BE CONSULTED BY RULERS» SUGGEST REFTEL BE REPEATED

LONDON ASKING EMBASSY DRaW FONOFF'S ATTENTION TO SIRHAN'S

PLANS»

ae
Not

EXEMPTe DINSMORE

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,27,"VS
OUTGOING TELEGRAM Departmick

INDICATE: [J CoLtect
OO cHarce To

NL

ei 2517433

FOR OcI/IT USE O

Classification 5
ra Ae

Origin ACTION: AmEmbassy LONDON Vir »~

é
=
=

STATE

REF: Amman's 6876 (rptd London)

SUBJECT: Bishara Sirhan

EALIS EC]

Embassy should inform Foreign Office of Sirhan's planned visit to Gulf

States.

KATZENBACH.

_l

Drafted b . Ext. Telegraphic transmission and

NEA/ARP: JINGatéid:rf; 10/8/68 classification approved by: NEA/ARP - William D. Brewer

Clearances:

EUR/BMI - Mr. William Waller ys

LIMITED OFFICIAL USE

lassificati
FORM DS-322 Classification

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,28,"| PS 7-1 SORDPAN-USSSIR HAN ,
S/S RPAAN &/SHARA

Department of State TELEGRAM
v/

CONFIDENTIAL
PAGE @} JERUSA @1709 8416872

47
ACTION NEA 415

INFO SS 25¢L @3eH @2e+NSC 1BP B4,USTA 1e@2TNR @7*CIAE OOsNSA G2eR

RSC 14/982 W
957302
R @51427Z OCT 68
FM AMCONSUL JERUSALEM
TO SECSTATE WASHDC 1979
INFO AMEMBASSY AMMAN
AMEMBASSY BEIRUT
AMEMBASSY TEL AVIV

CONF IDENT TAL JERUSALEM 17.9

SUBJECT: SIRHAN TRIAL
J JOR ae

Od
REF! AMMAN 5490 ——~ P.

MAYOR NADIM ZaRU OF NABLUS INFORMED CONGENOFF OCT 3 THAT

BISHARA SIRHAN, FATHER Of ACCUSED ASSASSIN OF ROBERT KENNEDY

HAD WRITTEN LETTER ""MONTH AGO"" (PRESUMABLE SENT BEIRUT) ASKING
MUSA ALAMI AND HENRI KATAN (REFTEL:)) TO DEFEND HIS SON AT UPCOMING
TRIAL IN LOS ANGELES. NO REPLY HAS BEEN RECEIVED AND MAYOR aSSUMED
LETTER NEVER REACHED ITS DESTINATIONe

GP.3 CAMPBELL

CONFIDENTIAL

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,29,"LS TL SOR OAN- USS SIRHAN, SIRHAN
BISHARA

Department of State TELEGRAM

CONFIDENTIAL
Ss
\

“
19 \

ACTION NEA 15 ~

PAGE @: JERUSA 1787 G41 @17Z

INFO SS 25eNSC 1@sINR W7,CIAE @BeNSA B2sP YV4sUSIA IPst, BSA B2aV9

SY @38J5US o2rfse a .esc Bias CA 629/09) W
R @4@915Z OCT 68
FM AMCONSUL JERUSALEM
TO SECSTATE WASHDC 1977
INFO. AMEMBASSY AMMAN
AMEMBASSY BEIRUT
AMEMBASSY DHAHRAN
AMEMBASSY JIDDA
AMEMBASSY KUWAIT
AMEMBASSY TEL AVIV

cONF FT DEN F Y A LY JERUSALEM 1787

SUBJECT: TRAVELS OF BISHARA SIRHAN

REF® AMMAN 6876 ~——~

te RE REPORTS MP ABDUL SALEM AL=?URI JOINING BISHARA SIERHAN

IN PROPOSED FUND*RAISING TOUR {REFTEL}s MAYOR ZARU AND OTHER
RAMALLAH CONTACTS SAY ALej*URI REAL LIGHTWEIGHT:e HE HAG BEEN
CLERK IN JORDANIAN TAX OFFICE UNTIL DISMISSALs TRIAL AND CONe
VICTION ON EMBEZZLEMENT CHARGESe THROUGH FAMILY INFLUENCE

(AND PROBABLE BRIBERY) He WAS RELEASED AFTER TWO MONTHS. IN
USUAL’ INCOMPREHENSIBLE: WORKING OF LOCAL JORDANIAN POLITICS,
ALe*URI BECAME PROTEGE OF MP ALI RAMAHY AND RAN WITH HIM DURING
APRIL 1967 PARLIAMENTARY ELECTIONSe HE WAS UNOPPOSED AND THUS
GAINED SEAT» CATEGORIZING HIM AS MWORTHLESS""» RAMALLAHANS SHRUG
OFF OBVIOUS QUESTION OF wHY THEY ELECTED SUCH MAN TO REPRESENT THEMe

@0 ZARU SAID SIRHAN HAD VISITED HIM TWO WEEKS AGO TO
ARRANGE PERMIT FROM OCCUPATION AUTHORITIES FOR TRAVEL
TO AMMANe SIRHAN SaID HE HOPED GET BANK LOAN JIN AMMAN
FOR TRAVEL: TO US SINCE OwN MEANS INSUFFICIENT.

aPe3 CAMPBELL

CONFIDENTIAL

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,30,"PS TL! TORIKILUS/SIRIAN SIRHAN BISHARA

Department of State TELEGRAM

LIMITED OFFICIAL USE
PAGE @{ AMMAN 26876 g2)2152

49
ACTION NEA 15

INFO SS 2@54NSC I18sCIAE @gQsINR B7sNSA APeP O4eUSIA 1PsL B32H W2eSCA

VO B2sSY O32JUS B2eRSR O1s+RSC O1+/991 W
wet eee weet ene ree 041939

R @21150Z OCT 68

FM AMEMBASSY AMMAN

TO SECSTATE WASHDC 6883

INFO AMEMBASSY BEIRUT

AMEMBASSY KUWAIT

AMEMBASSY TEL AVIV

AMEMBASSY JIDDA

AMCONSUL JERUSALEM

AMCONSUL DHAHRAN

Ss

y) y $9 COMA)

5?

LIMITED OFFICIAL USE AMMAN 6876
SUBJ: TRAVELS OF BISHARA SIRHAN
REFS BEIRUT Lagat 12899 —~

le AMMAN PRESS (OCTOBER 1) REPORTED RETURN OF SIRHAN FROM
BETRUT AND (OCTOBER 2) HaS PLANNED DEPARTURE WITHIN NEXT
TWO DAYS FOR KUWAIT AND GULF STATES TO RAISE FUNDS FOR
DEFENSE OF HIS SON.

@e PRESS ADDS THAT JORDANIAN MEMBER OF PARLIAMENT FROM
RAMALLAHs ABOUL SALEM ale'URI, WILL ACCOMPANY SIRHANe HE
PROBABLY EXPECTS To CAPITALIZE ON PUBLICITY SURROUNDING
VISIT AND MAYs IN TURNs LEND IT AN AIR OF. OFFICIAL SANCTION.
ALe'URT IS ALSO A KNOWN FATAH SYMPATHIZ= 8s

EXEMPT.s SYMMES

LIMITED OFFICIAL USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,31,"PS FL MORDAN- US/SIRHAN,
Department of State TELEGRAN

-

Ta rzs OF

LIMITED. OFFICIAL: USE. 812
PAGE @1 JERUSA 01704 6)88312

18
ACTION NEA 15

INFO: SS: 25sNSC: 1GeP O4+eUSIA 12s INR B7sCIAE BBsNSA B@2sVO B2,SCA B2s

Li @35H: @2sRSC B)sRSR B1ZEUR' 15e/101 W
R 9188082 OCT 68
FM AMCONSUL. JERUSALEM
TO’ SECSTATE WASHDC 1976
INFO: AMEMBASSY AMMAN
AMEMBASSY BEIRUT
AMEMBASSY KUWAIT
AMEMBASSY TEL. AVIV

LIMITED OFFICIAL! USE JERUSALEM 1704
SUBJECT: BISHARA SIRHAN vISA j,r 28% 7 ~
REF# BEIRUT 130049 STATE 184216 (NOTAL)

RE STATEMENT ATTRIBUTED BISHARA SIRHAN IN BEIRUT PRESS CON}
FERENCE SEPT 26 (BEIRUT REFTEL) THAT ""US EMBASSY TEL AVIV INFORMED
HIM' WE COULD OBTAIN VISA WHENEVER HE APPLIED"", WE HAVE
CHECKED WITH CONSULAR SECTION AT EMBASSY’ AND REVIEWED CONTENT

TWO: CONVERSATIONS sIRHAN. HAD WITH CONGENOFF: AND AGREE NO RPT

NO: SUCH: ASSURANCES GIVEN BY EITHER: OF. THESE OFFICESe IF: HE
APPLIES: HEREs WE: PREPARED: ISSUE: WITHIN TERMS STATE REFTEL

PARA ONEe

EXEMPT CAMPBELL

LIMITED OFFICIAL: USE

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,32,"KS 7-1 WROAW_US/SIRHAN, SHAW BisHaee

Department of ‘State TELEGRAM

PAGE 2} BETRUT j2ama
4?
ACTION NEA {15

FM AMEMBASSY RETRY

TO SECSTATE WASHDC 4¢85
INFO AMEMBASSY AMMAN
AMCONSUL JERUSALEM
AMEMBASSY KUWAIT
AMEMBASSY TEL

tr 09El FONG

LOL FO

UNCLAS BETRUT
SUBJ: BISHARA
REFs BETRUI

le LOCAL PRESS REP:

260 IN PREPARE

ISRAELI POLICY

HOWEVER», SHOCK

Ze ALSO SAID® ARAB SOVE
LIFE» INCLUDING INTERCE
36’ FROM LEBANON TO

FROM ARAB COUNTRIES

MIS SONs US EMBASSY
WHENEVER HE APPLIED.

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,33,"_| dorppane Us [S14 HAN,
Ps 9-1 UoRDAN SIP AAA

Department of State TELEGRA

a)

CONFIDENTIAL 971
PAGE @1 KUWAIT 61554 e529412

17-1]
ACTION NEA 15

INFO L:' @324UUS @2eSY¥ @3.INR @7sCIAE @OsNSA 22gRsk BVaRSC Ola sO34 W

a
Se Gok owag

R 258075@2 SEP 68

FM AMEMBASSY KUWAIT

TO SECSTATE WASHDC 182%
STAK GRNC

CON F IDEN T YT A Gi KUWAIT 1554
REF s BETRUT 12899 ——~
IF RISHARA STRHAN SHOULD VISIT KUWAIT PER REFTEL

WILL WE NEED INSTRUCTIONS STATE 184216 WHICH NOT
SENT KUWAIT?

CONFIDENTIAL

(DO MIGEOFILMED BY po /p

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,34,"Department of State TELEGRAM

CONFIDENTIAL 747
PAGE @1 BEIRUT 12899 2417212

a?
ACTION NEA 15

INFO VO S2sSCA @2+SY 24970 1398S 25eNSC 1b @34IUS O2sNSA ®2,CIAE WSs
DODE OBrINR A27eP -4,RSC M}sUSIA 125GPM 044 RSR Ole / 196 W

2 241526Z SEP 68

7M AMEMRASSY BETRUT

TO SECSTATE WASHDC 6364

INFO AMEMBASSY AMMAN

AMCONSUL JERUSALEM

AMEMBASSY KUWAIT

AMEMBASSY JIDDA

CONF TC EN T Y A. 3ETRUT feR99

SUBJ: ACTIVITIES OF 31: 3HARA STRHAN

_ fo Pane ‘fF oof Z . a noe : oe tl fap
REF: STATE rasera iNT AW /

bo 3iSRARA STRHAN, FATHER OCF ACCUSED ASS#SSIN OF SENATOR
ROBERT KENNEDY, PRESENTLY VISITING REIRUT TO GAIN MMORAL
AND: MATERIAL SUPPORT"" ""OR HIS SON'S CASE*e LOCAL PRESS
REPORTS INDICATE BISHA#A SIRHAN INTENDS VIS!T NUMEER

JF OTHEP ARAS COUNTRIES FOR SAME PURPOSE e REPORTEDLY»

4E WILL VISIT KUWAIT N2XT. HE TOLD LEBANESE PRESS

SEPT 23 THAT IT DUTY OF ZVERY ARAP TO HEL HIS SON
SECAUSE THIS WAS ""ARAB CAUSE oe MATN THESIS STRHAN
PROPAGATING IS THAT HI3 SON ACTED TO ==RVe ""PALESTINIAN
CAUSE™* AND THaT STRHA. SIRHAN IS ""TF SOS AND THE &ROTHER
OF EVERY ARABa* ALSO TATED THAT DETAILE? REPORT arout
MIDDLE EAST POLITICAL -=1fUATION FORWANDED TO HIS Sones
ATTORNEY IN US $0 THAT LaTTER WILL RE FULLY ACQUAINTED
NITH POLITICAL CIRCUMSTANCES WHICH MOTIVATED SIRHAN
SIRHAN TO KILL SENATOR KENNEDY BISHARKA STRHAN PLANS

TO: HOLD A PRESS CONFERENCE SOME TIME OURI‘NG HIS STAY

IN BETRUT.

2e LOCAL PRESS REPORTS 4LSO INDICATE THAT BISHARA
SIRHAN PLANS VISIT NY 2S PART OF ""A PALESTINIAN DELEGATION""
(PRESUMABLY TO UNGA)e

/
CONFIDENTIAL

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,35,"Department of State TELEGRAM,

CONFIDENTIAL

PAGE @2 BEIRUT 12899 2417212

3e TO DATE BISHARA SIRHAN NOT RPT NOT APPLIED FOR US
VISAce EMBASSY WILL PROCEED PER INSTRUCTIONS CONTAINED
REFTEL UNLESS OTHERWISE. INSTRUCTED«

GPoB3o0

PORTER

CONFIDENTIAL

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,36,"TION | J _——
; DEPARTMENT ‘of STATE
Ps 7-1 Deoan- U5 Len
er. AURG RAW seit bathe

FOR RM USE ONLY
A-46) CONFIDENTIAL Jif
NO.

Bae
Department of State, 4 c

Jerusalem Sep \5 . an i

R. 8 Ban
| peat ha"" a

BHALY >
Amembassy AMMAN DATE: September 16, 1968

meee es SUBJECT: Inquiry from Los Angeles noLice Department Concerning

pe INDICATOR

Past Residences of the Sirhan Family

TT

ARMY CIA NAVY
iN letter (Enclosure No. 1), dated August 21, from the Chief of Police of the
mes | City of Los Angeles to Ambassador Symmes asked the Embassy to forward to the
Director General of Jordan's Public Security Forces a request for informa-
e) 1 | tion concerning events which took place in the areas of the known residences
i of the Sirhan Family in the 190-1957 period, during the time of their
residence in each area. The purpose of the inquiry was to obtain informa-
tion for use in connection with a possible defense in the Sirhan trial
based on the theory of a diminished capacity of the accused to form intent
caused by accumulated traumatic experiences during his childhood.

The Embassy's interim reply (Enclosure No. 2), dated August 31, informed
the Los Angeles Police Department that the area of the Sirhan family's
former residences was now under Israeli control and that an inquiry
addressed to the Jordanian authorities would not, in the Embassy's opinion,
prove productive. The Embassy proposed, as an initial alternative, to
gather what information it could through discreet inquiry and forward it
to Los Angeles.

an yun 2 EO
Enclosures: (Unclassified when detached from covering
communication
1. Letter of August 21 from Los Angeles
Chief of Police
2. Embassy's interim reply of August 31
3. Memorandum with appended map of Jerusalem -
results of Embassy's preliminary inquiry

L

FoRM CONFIDENTIAL FOR DEPT. USE ONLY
a-02 PS-323 ,,,/ UNCLASSIFIED L2NCLOSURES a

’ POL:RHPelletreau/cle 9/14/68

Clearances:

Drafted by

POL: MDraper S

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,37,"Amman

CONFIDENTIAL

A memorandum with appended map of Jerusalem (Enclosure No. 3) sets
forth the results of the Embassy's preliminary inquiry which included
several books, personal knowledge of officers at the American Embassy
in Amman and the American Consulate in Jerusalem, and conversations
with local employees from the Jerusalem area. Conversations with other
than official Americans were restricted to discussion of events without
reference to the Sirhan case. Any effort on the part of the Embassy to
relate the events described to particular members of the Sirhan family
would have required direct questioning of persons acquainted with the
family and living in the specific area at the time. A detailed inquiry
of this nature would necessitate a considerable expenditure of time
and effort by Embassy personnel as well as bringing Jordanian, and
perhaps Israeli authorities into the matter, all of which the Embassy
would be reluctant to do in the light of present tensions in the area,

The memorandum and map are forwarded to SCS for review and transmittal
to the City of Los Angeles Police Department.

CONFIDENTIAL

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,38,"Amman A-l.64

Enclosure No. 1
UNCLASSIFIED Page 1

CITY OF LOS ANGELES

California Department of
Police

Ref. No. 6.24

August 21, 1968

The Honorable Harrison M. Symmes
The United States Ambassador
United States Embassy

Amman, Jordan

This department is conducting a thorough investigation of the assassination
of Senator Robert F. Kennedy on June 5, 1968, at the Ambassador Hotel,
Los Angeles, California.

A very important phase of the investigation is a complete background coverage
of the suspect, Sirhan Bishara Sirhan, from the date of his birth to the

date of the assassination. Considerable documented background information
has been gathered on the Sirhan family. The recent plea of ""Not Guilty"" by
Sirhan indicates a possible defense based on the theory of a diminished
capacity to form intent which was caused by accumulated traumatic experiences.
This necessitates a history of said experiences for study and evaluation

by the psychiatrist assigned to the prosecution.

The Sirhan family has alleged that as a child the accused was exposed to
many bombings, strafings and possible death in the streets while living in
New and Old Jerusalem. Our historical research indicates that many bombings
and strafings occurred in the Jerusalem, Palestine area from 194 through
1948. There is further indication that there were occasional incidents of
that nature from 1948 through 1957 in Jerusalem, Jordan. In view of the
above it is imperative to the medical rebuttal that it be determined if
Sirhan, in fact, actually experienced such incidents.

Immigration data, known former residences of the Sirhan family and a list
of questions are enclosed. Pursuant to advice received from Mr. Byron Engle,

Director,

UNCLASSIFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,39,"Amman A-h6h

Enclosure No. 11
‘UNCLASSIFIED page 2

United States Embassy
August 21, 1968
Page 2

Director, Office of Public Safety, Agency for International Development,
Washington, D.C., it is requested that this information be forwarded to
the Director General, Jordanian Security Force, for investigation.

Your cooperation is greatly appreciated.

THOMAS REDDIN
Chief of Police

/s/ R. A. Houghton
ROBERT A. HOUGHTON, Deputy Chief

Commander, Detective Bureau

Enclosures

UNCLASSIFIED,

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,40,"Amman A-)64,

Enclosure No. 1

UNCLASSIFIED Page 3

Questions:

What was the extent of bombings, strafings and/or terrorist activities
during 19); through 1957, in the areas encompassing the residences
of the Sirhan family indicated in the enclosed list?

Describe if possible the extent of structural damage, loss of life
and injuries etc., caused by this activity in the areas and period
of years indicated.

Describe if possible the general living conditions in the refugee
villages in Jerusalem, Jordan during years 198 - 1957.

UNCLASSIFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf,41,"Amman A-)6),

Enclosure No. 1
UNCLASSIFIED Page

KNOWN RESIDENCES OF SIRHAN FAMILY IN NEW AND OLD JERUSALEM

1940 - 1942 El Quatamon (Unknown Address)
Jerusalem, Palestine

1943 - 19,4 Beit Safafa (Unknown Address)
Jerusalem, Palestine

1944 - 1946 ‘Tabah off Rumalla Rd. (Unknown Address)
Jerusalem, Palestine

1946 - 1948 Marbullis (phonetic) Street or Saint Paul Street
near Saint George School, English Commissioners Building
and a radio broadcasting station. The family also lived
on Murara Street and Mimilla Road (Unknown Addresses)
Jerusalem, Palestine

Moved inside wall to Old Jerusalem, Jordan. The family

states they lived in a refugee village, which was one

of fifteen in the area. Housing was composed of tents,

some buildings and caves. Food and water were allegedly
scarce.

UNCLASSIFIED

",50,https://www.archives.gov/files/research/rfk/releases/2025/0418/ps_jordan_1_1_67_sirhan_sirhan_biashara_jordan-us_ps_7-1_1_1_67-part_1_of_2.pdf
